IndivGroup,soundfile,S1_dur,Tcall_dur,RecSite,Lat,Long,LocCode,Region
LNS07,68981018,0.097518451,0.25509938,V5,8.42,-67.5,VEN5,main
LNS07,68981019,0.093359651,0.25802258,V5,8.42,-67.5,VEN5,main
LNS07,68981020,0.091004636,0.250041239,V5,8.42,-67.5,VEN5,main
LNS07,68981021,0.093240185,0.250156864,V5,8.42,-67.5,VEN5,main
LNS07,68981022,0.090423099,0.237427077,V5,8.42,-67.5,VEN5,main
LNS07,68981023,0.090916432,0.250468301,V5,8.42,-67.5,VEN5,main
LNS07,68981024,0.088940433,0.240922411,V5,8.42,-67.5,VEN5,main
LNS07,68981025,0.091808557,0.237004942,V5,8.42,-67.5,VEN5,main
LNS07,68981026,0.09545437,0.244659586,V5,8.42,-67.5,VEN5,main
LNS07,68981028,0.090902578,0.242786706,V5,8.42,-67.5,VEN5,main
LNS07,68981031,0.087522117,0.221265085,V5,8.42,-67.5,VEN5,main
LNS07,68981050,0.134627232,0.246098135,V5,8.42,-67.5,VEN5,main
LNS07,68981099,0.234140304,0.234664807,V5,8.42,-67.5,VEN5,main
LNS07,68981101,0.121380354,0.268239237,V5,8.42,-67.5,VEN5,main
LNS07,68981104,0.135711041,0.232697575,V5,8.42,-67.5,VEN5,main
LNS07,68981106,0.13305629,0.226332604,V5,8.42,-67.5,VEN5,main
LNS07,68981132,0.105658229,0.199759877,V5,8.42,-67.5,VEN5,main
LNS07,68981171,0.120642207,0.234589171,V5,8.42,-67.5,VEN5,main
LNS07,68981178,0.095910756,0.210987344,V5,8.42,-67.5,VEN5,main
LNS07,68981189,0.098016669,0.204269917,V5,8.42,-67.5,VEN5,main
LNS07,68981203,0.098508511,0.261366331,V5,8.42,-67.5,VEN5,main
LNS08,64368001,0.121237226,0.456359641,V2,9.53,-67.45,VEN5,main
LNS08,64368002,0.184749079,0.183381643,V2,9.53,-67.45,VEN5,main
LNS08,64368003,0.094534382,0.400633888,V2,9.53,-67.45,VEN5,main
LNS08,64368004,0.162254362,0.159561574,V2,9.53,-67.45,VEN5,main
LNS08,64368005,0.166501453,0.211908195,V2,9.53,-67.45,VEN5,main
LNS08,64368006,0.188762177,0.18857651,V2,9.53,-67.45,VEN5,main
LNS09,68980001,0.137048561,0.178564525,V5,8.42,-67.5,VEN5,main
LNS09,68980002,0.113520895,0.188956041,V5,8.42,-67.5,VEN5,main
LNS09,68980003,0.192322943,0.192303425,V5,8.42,-67.5,VEN5,main
LNS09,68980004,0.204844315,0.202144914,V5,8.42,-67.5,VEN5,main
LNS09,68980005,0.156774967,0.410332287,V5,8.42,-67.5,VEN5,main
LNS09,68980006,0.15170068,0.429040069,V5,8.42,-67.5,VEN5,main
LNS09,68980007,0.202319289,0.20076227,V5,8.42,-67.5,VEN5,main
LNS09,68980008,0.095581173,0.215207224,V5,8.42,-67.5,VEN5,main
LNS09,68980009,0.096103958,0.227386882,V5,8.42,-67.5,VEN5,main
LNS09,68980010,0.097757291,0.239461278,V5,8.42,-67.5,VEN5,main
LNS09,68980011,0.089731549,0.212205215,V5,8.42,-67.5,VEN5,main
LNS09,68980012,0.098480068,0.217530547,V5,8.42,-67.5,VEN5,main
LNS09,68980013,0.094479881,0.253968219,V5,8.42,-67.5,VEN5,main
LNS09,68980014,0.102535661,0.255516372,V5,8.42,-67.5,VEN5,main
LNS09,68980015,0.098590205,0.242987603,V5,8.42,-67.5,VEN5,main
LNS09,68980016,0.09651584,0.25039723,V5,8.42,-67.5,VEN5,main
LNS09,68980017,0.101162734,0.258370235,V5,8.42,-67.5,VEN5,main
LNS09,68980018,0.098187142,0.2555257,V5,8.42,-67.5,VEN5,main
LNS09,68980019,0.092302293,0.257377267,V5,8.42,-67.5,VEN5,main
LNS09,68980020,0.090132231,0.250174839,V5,8.42,-67.5,VEN5,main
LNS09,68980021,0.093188601,0.252581119,V5,8.42,-67.5,VEN5,main
LNS10,171360001,0.089646352,0.237176401,V6,8.5718552,-67.5822258,VEN5,main
LNS10,171360002,0.090986799,0.244481515,V6,8.5718552,-67.5822258,VEN5,main
LNS10,171360003,0.090116952,0.238062935,V6,8.5718552,-67.5822258,VEN5,main
LNS10,171360004,0.092362212,0.236975287,V6,8.5718552,-67.5822258,VEN5,main
LNS10,171360005,0.096477591,0.244270156,V6,8.5718552,-67.5822258,VEN5,main
LNS10,171360006,0.090720927,0.241703651,V6,8.5718552,-67.5822258,VEN5,main
LNS10,171360007,0.08724148,0.21864642,V6,8.5718552,-67.5822258,VEN5,main
Mas11,mas11166,0.120696532,0.200346128,V6,8.5718552,-67.5822258,VEN5,main
Mas11,mas11171,0.119927635,0.216960538,V6,8.5718552,-67.5822258,VEN5,main
Mas11,mas11179,0.129223944,0.212610822,V6,8.5718552,-67.5822258,VEN5,main
Mas11,mas11183,0.11095815,0.199148473,V6,8.5718552,-67.5822258,VEN5,main
Mas11,mas11184,0.132322503,0.217661007,V6,8.5718552,-67.5822258,VEN5,main
Mas11,mas11186,0.131438162,0.224265788,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12001,0.116122609,0.206533685,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12007,0.120065905,0.205090681,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12014,0.127645768,0.216549094,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12067,0.101967692,0.199664851,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12135,0.131150234,0.237291209,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12140,0.12557933,0.206031427,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12206,0.123828841,0.208730832,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12234,0.132699903,0.218494429,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12249,0.137584458,0.253370001,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12252,0.147102584,0.231001571,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12259,0.143143973,0.230882761,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12284,0.128035313,0.204026589,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12291,0.117253372,0.202591876,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12296,0.136256483,0.220841552,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12299,0.142738284,0.235026951,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12302,0.150197777,0.247634905,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12304,0.130530313,0.217236907,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12306,0.149232401,0.239151436,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12308,0.13587728,0.22309439,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12309,0.144373988,0.237122456,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12310,0.144687473,0.227128727,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12344,0.125199637,0.237347858,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12349,0.132489304,0.241898785,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12354,0.137621037,0.231588839,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12357,0.141098508,0.237423187,V6,8.5718552,-67.5822258,VEN5,main
Mas12,mas12363,0.134319122,0.241394405,V6,8.5718552,-67.5822258,VEN5,main
Ocu02,ocu02146,0.159694053,0.429480643,V7,10.487761,-67.762589,VEN2,main
Ocu02,ocu02156,0.094734504,0.407778883,V7,10.487761,-67.762589,VEN2,main
Ocu02,ocu02162,0.097368213,0.444462934,V7,10.487761,-67.762589,VEN2,main
Ocu02,ocu02173,0.083082342,0.460839799,V7,10.487761,-67.762589,VEN2,main
Ocu02,ocu02253,0.081823771,0.430724046,V7,10.487761,-67.762589,VEN2,main
Ocu02,ocu02263,0.074356621,0.432107328,V7,10.487761,-67.762589,VEN2,main
Ocu02,ocu02272,0.088199322,0.430581021,V7,10.487761,-67.762589,VEN2,main
Ocu02,ocu02282,0.09075241,0.461213931,V7,10.487761,-67.762589,VEN2,main
Ocu02,ocu02284,0.159977591,0.402382535,V7,10.487761,-67.762589,VEN2,main
Ocu02,ocu02288,0.157934296,0.409114319,V7,10.487761,-67.762589,VEN2,main
Ocu02,ocu02342,0.160816802,0.422629089,V7,10.487761,-67.762589,VEN2,main
Ocu02,ocu02345,0.083651467,0.416116717,V7,10.487761,-67.762589,VEN2,main
Ocu02,ocu02350,0.156103088,0.450743891,V7,10.487761,-67.762589,VEN2,main
Ocu02,ocu02458,0.089965784,0.41723141,V7,10.487761,-67.762589,VEN2,main
UCV04,ucv04045,0.13331029,0.39479704,V8,10.277529,-67.606817,VEN2,main
UCV04,ucv04057,0.133595584,0.135919296,V8,10.277529,-67.606817,VEN2,main
UCV04,ucv04177,0.146524923,0.406357265,V8,10.277529,-67.606817,VEN2,main
UCV04,ucv04188,0.150486217,0.39463492,V8,10.277529,-67.606817,VEN2,main
UCV04,ucv04237,0.140954776,0.142823392,V8,10.277529,-67.606817,VEN2,main
UCV17,ucv17014,0.135198234,0.400509429,V8,10.277529,-67.606817,VEN2,main
UCV17,ucv17034,0.149923383,0.153960761,V8,10.277529,-67.606817,VEN2,main
UCV17,ucv17074,0.137663713,0.140057827,V8,10.277529,-67.606817,VEN2,main
UCV17,ucv17160,0.145423887,0.358855987,V8,10.277529,-67.606817,VEN2,main
UCV17,ucv17189,0.145068312,0.413997776,V8,10.277529,-67.606817,VEN2,main
UCV17,ucv17289,0.133066087,0.338388558,V8,10.277529,-67.606817,VEN2,main
UCV18,ucv18024,0.135464566,0.363783875,V8,10.277529,-67.606817,VEN2,main
UCV18,ucv18211,0.143192502,0.401091896,V8,10.277529,-67.606817,VEN2,main
UCV18,ucv18219,0.146822853,0.375025259,V8,10.277529,-67.606817,VEN2,main
UCV18,ucv18221,0.115635324,0.177594201,V8,10.277529,-67.606817,VEN2,main
UCV18,ucv18224,0.059168629,0.148258844,V8,10.277529,-67.606817,VEN2,main
XC01,XC10151a.wav,0.109625938,0.213117988,V11,7.1167,-64.9667,VEN8,main
XC01,XC10151b.wav,0.105006066,0.208938548,V11,7.1167,-64.9667,VEN8,main
XC01,XC10151c.wav,0.109084582,0.215166519,V11,7.1167,-64.9667,VEN8,main
XC01,XC10151d.wav,0.104974362,0.214306621,V11,7.1167,-64.9667,VEN8,main
XC01,XC10151e.wav,0.107299377,0.209026755,V11,7.1167,-64.9667,VEN8,main
XC01,XC10151f.wav,0.110003039,0.21370413,V11,7.1167,-64.9667,VEN8,main
XC01,XC10151g.wav,0.111289704,0.227009401,V11,7.1167,-64.9667,VEN8,main
XC01,XC10151h.wav,0.114917517,0.218169658,V11,7.1167,-64.9667,VEN8,main
XC01,XC10151i.wav,0.10784409,0.217965805,V11,7.1167,-64.9667,VEN8,main
XC01,XC10151j.wav,0.111030329,0.222414632,V11,7.1167,-64.9667,VEN8,main
XC02,XC222974a.wav,0.0808141,0.206900066,V12,6.55,-66.2667,VEN9,main
XC02,XC222974b.wav,0.08840886,0.219092702,V12,6.55,-66.2667,VEN9,main
XC02,XC222974c.wav,0.088824495,0.185419296,V12,6.55,-66.2667,VEN9,main
XC02,XC222974d.wav,0.077231403,0.174471798,V12,6.55,-66.2667,VEN9,main
XC02,XC222974e.wav,0.087692785,0.201313478,V12,6.55,-66.2667,VEN9,main
SAR13,Sar10ix04-054105g50.wav,0.09071224,0.401655462,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-054605g50.wav,0.083227992,0.396377065,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-055270g50.wav,0.080634512,0.530759939,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-055723g50.wav,0.09064414,0.544479698,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-060255g50.wav,0.094310757,0.557144693,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-061370g50.wav,0.094173656,0.391202463,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-063248g50.wav,0.0855156,0.394879488,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-063830g50.wav,0.095370464,0.401711525,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-064360g50.wav,0.094739245,0.405308242,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-064445g50.wav,0.101011006,0.404843587,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-064924g50.wav,0.087995241,0.533153872,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-082175g50.wav,0.094972041,0.410671792,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-084010g50.wav,0.092086768,0.417243842,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-084110g50.wav,0.088763578,0.403649248,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-085375g50.wav,0.082909016,0.382511682,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-085475g50.wav,0.094307149,0.406797236,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-090650g50.wav,0.086280377,0.388669284,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-092065g50.wav,0.076561046,0.387689894,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-092480g50.wav,0.083639417,0.403023832,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-095540g50.wav,0.081587191,0.400725299,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-100710g50.wav,0.084171826,0.371347631,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-101060g50.wav,0.084935909,0.395136313,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-101940g50.wav,0.081788537,0.392804003,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-102730g50.wav,0.07849908,0.380451441,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-103820g50.wav,0.084165526,0.37649643,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-103930g50.wav,0.083555307,0.405467006,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-105060g50.wav,0.078946893,0.373587648,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-111260g50.wav,0.085637418,0.405375268,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-112280g50.wav,0.095807266,0.405103668,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-112370g50.wav,0.096801093,0.404237652,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-112768g50.wav,0.110205607,0.423671669,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-112855g50.wav,0.104438353,0.423154719,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-113450g50.wav,0.099276823,0.405512412,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-113530g50.wav,0.111281556,0.436740163,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-113630g50.wav,0.088555672,0.414886941,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-114030g50.wav,0.0941089,0.421080492,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-114230g50.wav,0.089563968,0.413431821,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-114500g50.wav,0.093905113,0.404638996,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-114720g50.wav,0.085126031,0.39527963,V13,10.14928,-69.53353,VEN1,main
SAR13,Sar10ix04-114795g50.wav,0.102727563,0.417141167,V13,10.14928,-69.53353,VEN1,main
SAR14,Sar11ix04b-043615g68.wav,0.081122553,0.172240484,V13,10.14928,-69.53353,VEN1,main
SAR14,Sar11ix04b-045390g68.wav,0.10453244,0.194741771,V13,10.14928,-69.53353,VEN1,main
SAR14,Sar11ix04b-204398g68.wav,0.087231365,0.180317834,V13,10.14928,-69.53353,VEN1,main
SAR14,Sar11ix04b-264467g68.wav,0.089776744,0.186263617,V13,10.14928,-69.53353,VEN1,main
SAR14,Sar11ix04b-291416g68.wav,0.081090231,0.167034117,V13,10.14928,-69.53353,VEN1,main
SAR14,Sar11ix04b-291893g68.wav,0.091544227,0.333423583,V13,10.14928,-69.53353,VEN1,main
SAR14,Sar11ix04b-292045g68.wav,0.095770974,0.420695124,V13,10.14928,-69.53353,VEN1,main
SAR14,Sar11ix04b-292550g68.wav,0.086239822,0.184118024,V13,10.14928,-69.53353,VEN1,main
SAR14,Sar11ix04b-292626g68.wav,0.081035676,0.368123907,V13,10.14928,-69.53353,VEN1,main
SAR14,Sar11ix04b-292724g68.wav,0.084131425,0.382796027,V13,10.14928,-69.53353,VEN1,main
SAR14,Sar11ix04b-293080g68.wav,0.091197165,0.193198258,V13,10.14928,-69.53353,VEN1,main
SAR14,Sar11ix04b-293846g68.wav,0.079545944,0.377701634,V13,10.14928,-69.53353,VEN1,main
SAR14,Sar11ix04b-294568g68.wav,0.078846295,0.360514135,V13,10.14928,-69.53353,VEN1,main
SAR14,Sar11ix04b-294980g68.wav,0.083949473,0.384049595,V13,10.14928,-69.53353,VEN1,main
SAR14,Sar11ix04b-295556g68.wav,0.072537334,0.377329652,V13,10.14928,-69.53353,VEN1,main
SAR14,Sar11ix04b-302020g68.wav,0.083172276,0.310239298,V13,10.14928,-69.53353,VEN1,main
SAR14,Sar11ix04b-302073g68.wav,0.084762536,0.360363632,V13,10.14928,-69.53353,VEN1,main
SAR14,Sar11ix04b-305835g68.wav,0.080592912,0.198321583,V13,10.14928,-69.53353,VEN1,main
SAR01,Sar11viii04-105385g5.wav,0.088285328,0.528113037,V14,10.17066,-69.51816,VEN1,main
SAR01,Sar11viii04-110992g5.wav,0.066189007,0.207574276,V14,10.17066,-69.51816,VEN1,main
SAR01,Sar11viii04-135852g5.wav,0.090640178,0.189458201,V14,10.17066,-69.51816,VEN1,main
SAR01,Sar11viii04-140025g5.wav,0.086157713,0.371967075,V14,10.17066,-69.51816,VEN1,main
SAR01,Sar11viii04-140430g5.wav,0.077022271,0.195682803,V14,10.17066,-69.51816,VEN1,main
SAR01,Sar11viii04-141180g5.wav,0.071769658,0.337516377,V14,10.17066,-69.51816,VEN1,main
SAR01,Sar11viii04-142605g5.wav,0.085876396,0.206603601,V14,10.17066,-69.51816,VEN1,main
SAR01,Sar11viii04-142905g5.wav,0.072334496,0.204585865,V14,10.17066,-69.51816,VEN1,main
SAR01,Sar11viii04-143370g5.wav,0.084545178,0.34368953,V14,10.17066,-69.51816,VEN1,main
SAR01,Sar11viii04-143490g5.wav,0.093599189,0.370700323,V14,10.17066,-69.51816,VEN1,main
SAR01,Sar11viii04-144105g5.wav,0.081103041,0.340381706,V14,10.17066,-69.51816,VEN1,main
SAR01,Sar11viii04-150510g5.wav,0.092616926,0.180201303,V14,10.17066,-69.51816,VEN1,main
SAR01,Sar11viii04-151790g5.wav,0.073223435,0.204874661,V14,10.17066,-69.51816,VEN1,main
SAR02,Sar11viii04-155862i3.wav,0.083547009,0.181458523,V14,10.17066,-69.51816,VEN1,main
SAR02,Sar11viii04-190020i3.wav,0.092914802,0.199751785,V14,10.17066,-69.51816,VEN1,main
SAR02,Sar11viii04-190235i3.wav,0.094038441,0.495515126,V14,10.17066,-69.51816,VEN1,main
SAR02,Sar11viii04-190410i3.wav,0.083911913,0.200285033,V14,10.17066,-69.51816,VEN1,main
SAR02,Sar11viii04-190470i3.wav,0.083953204,0.197696368,V14,10.17066,-69.51816,VEN1,main
SAR02,Sar11viii04-190610i3.wav,0.080283616,0.190709179,V14,10.17066,-69.51816,VEN1,main
SAR02,Sar11viii04-190720i3.wav,0.09717099,0.210046643,V14,10.17066,-69.51816,VEN1,main
SAR03,Sar11viii04-283760g11.wav,0.058361316,0.17928076,V14,10.17066,-69.51816,VEN1,main
SAR03,Sar11viii04-284130g11.wav,0.074197194,0.187118551,V14,10.17066,-69.51816,VEN1,main
SAR03,Sar11viii04-284190g11.wav,0.072930318,0.194466289,V14,10.17066,-69.51816,VEN1,main
SAR03,Sar11viii04-284445g11.wav,0.0705435,0.190032782,V14,10.17066,-69.51816,VEN1,main
SAR03,Sar11viii04-284675g11.wav,0.06250466,0.195154296,V14,10.17066,-69.51816,VEN1,main
SAR03,Sar11viii04-284825g11.wav,0.067540706,0.19597055,V14,10.17066,-69.51816,VEN1,main
SAR03,Sar11viii04-284945g11.wav,0.073262632,0.20166989,V14,10.17066,-69.51816,VEN1,main
SAR03,Sar11viii04-284990g11.wav,0.068388508,0.189819604,V14,10.17066,-69.51816,VEN1,main
SAR04,Sar11viii04-291435g12.wav,0.076278062,0.206577242,V14,10.17066,-69.51816,VEN1,main
SAR04,Sar11viii04-292205g12.wav,0.078151926,0.381182741,V14,10.17066,-69.51816,VEN1,main
SAR04,Sar11viii04-293468g12.wav,0.074686148,0.208549878,V14,10.17066,-69.51816,VEN1,main
SAR04,Sar11viii04-295932g12.wav,0.076957744,0.205259357,V14,10.17066,-69.51816,VEN1,main
SAR04,Sar11viii04-304936g12.wav,0.080039927,0.205565994,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-015050g14.wav,0.081565529,0.214960206,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-015245g14.wav,0.07527129,0.192283954,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-020082g14.wav,0.07873982,0.194212446,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-020345g14.wav,0.077829526,0.214475061,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-020825g14.wav,0.081229363,0.197884435,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-021035g14.wav,0.08516171,0.211989901,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-021635g14.wav,0.08340582,0.201819869,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-021690g14.wav,0.081108746,0.212606724,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-022105g14.wav,0.080352132,0.196415775,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-022439g14.wav,0.072314762,0.206594419,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-022965g14.wav,0.080710909,0.188860352,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-023085g14.wav,0.080317292,0.212035951,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-023915g14.wav,0.081663154,0.195038115,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-023980g14.wav,0.08580378,0.21005815,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-024800g14.wav,0.085215688,0.207760982,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-025300g14.wav,0.084866683,0.217621872,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-025410g14.wav,0.086035881,0.190883767,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-025740g14.wav,0.084791553,0.209973178,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-033908g14.wav,0.083225794,0.214109456,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-041380g14.wav,0.089844665,0.213493382,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-041515g14.wav,0.092479011,0.230494095,V14,10.17066,-69.51816,VEN1,main
SAR05,Sar11viii04b-041880g14.wav,0.0910576,0.205654605,V14,10.17066,-69.51816,VEN1,main
SAR06,Sar14viii04c-055945i7.wav,0.078437651,0.198714496,V13,10.14928,-69.53353,VEN1,main
SAR06,Sar14viii04c-060745i7.wav,0.074795643,0.205985199,V13,10.14928,-69.53353,VEN1,main
SAR06,Sar14viii04c-0650545i7.wav,0.10244264,0.216327392,V13,10.14928,-69.53353,VEN1,main
SAR06,Sar14viii04c-065728i7.wav,0.095707478,0.219953509,V13,10.14928,-69.53353,VEN1,main
SAR06,Sar14viii04c-070433i7.wav,0.097067413,0.258273387,V13,10.14928,-69.53353,VEN1,main
SAR10,Sar15viii04-262580g40.wav,0.074166993,0.327652435,V13,10.14928,-69.53353,VEN1,main
SAR10,Sar15viii04-263330g40.wav,0.079652687,0.211302919,V13,10.14928,-69.53353,VEN1,main
SAR10,Sar15viii04-263375g40.wav,0.077961842,0.330930947,V13,10.14928,-69.53353,VEN1,main
SAR10,Sar15viii04-265000g40.wav,0.083687377,0.206911264,V13,10.14928,-69.53353,VEN1,main
SAR10,Sar15viii04-265027g40.wav,0.095368951,0.361279405,V13,10.14928,-69.53353,VEN1,main
SAR10,Sar15viii04-2723168g40.wav,0.083536863,0.180030151,V13,10.14928,-69.53353,VEN1,main
SAR10,Sar15viii04-272385g40.wav,0.083438569,0.343810571,V13,10.14928,-69.53353,VEN1,main
SAR10,Sar15viii04-272825g40.wav,0.086583431,0.357205056,V13,10.14928,-69.53353,VEN1,main
SAR11,Sar15viii04-275700i10.wav,0.071773252,0.185370827,V13,10.14928,-69.53353,VEN1,main
SAR11,Sar15viii04-275760i10.wav,0.077867244,0.186872837,V13,10.14928,-69.53353,VEN1,main
SAR11,Sar15viii04-275975i10.wav,0.084268714,0.197861803,V13,10.14928,-69.53353,VEN1,main
SAR11,Sar15viii04-280125i10.wav,0.086192712,0.198354933,V13,10.14928,-69.53353,VEN1,main
SAR11,Sar15viii04-280600i10.wav,0.09581104,0.199501467,V13,10.14928,-69.53353,VEN1,main
SAR11,Sar15viii04-283420i10.wav,0.076368515,0.165587681,V13,10.14928,-69.53353,VEN1,main
SAR11,Sar15viii04-284000i10.wav,0.087229184,0.215002304,V13,10.14928,-69.53353,VEN1,main
SAR11,Sar15viii04-284750i10.wav,0.08602594,0.353302945,V13,10.14928,-69.53353,VEN1,main
SAR11,Sar15viii04-290030i10.wav,0.081450792,0.346911259,V13,10.14928,-69.53353,VEN1,main
TOR01,Tor06III04-074415i1.wav,0.117817211,0.438551286,T1,10.925101,-65.257572,TOR,isl
TOR01,Tor06III04-075060i1.wav,0.133358843,0.233683975,T1,10.925101,-65.257572,TOR,isl
TOR01,Tor06III04-085330i1.wav,0.107231382,0.360626486,T1,10.925101,-65.257572,TOR,isl
TOR01,Tor06III04-085375i1a.wav,0.15140359,0.327531475,T1,10.925101,-65.257572,TOR,isl
TOR01,Tor06III04-095750i1.wav,0.091659154,0.372016551,T1,10.925101,-65.257572,TOR,isl
TOR01,Tor06III04-103340i1.wav,0.099182824,0.283436283,T1,10.925101,-65.257572,TOR,isl
TOR01,Tor06III04-120655i1.wav,0.075848908,0.192775216,T1,10.925101,-65.257572,TOR,isl
TOR01,Tor06III04-130200i1.wav,0.114409705,0.243615705,T1,10.925101,-65.257572,TOR,isl
TOR01,Tor06III04-134635i1.wav,0.087213272,0.213767583,T1,10.925101,-65.257572,TOR,isl
TOR01,Tor06III04-135890i1.wav,0.098010338,0.2233202,T1,10.925101,-65.257572,TOR,isl
TOR02,Tor07III04-072615i5.wav,0.081434468,0.412748696,T1,10.925101,-65.257572,TOR,isl
TOR02,Tor07III04-073700i5.wav,0.089012228,0.371365945,T1,10.925101,-65.257572,TOR,isl
TOR02,Tor07III04-080340i5.wav,0.078434182,0.357219177,T1,10.925101,-65.257572,TOR,isl
TOR02,Tor07III04-080590i5.wav,0.085241317,0.426706899,T1,10.925101,-65.257572,TOR,isl
TOR02,Tor07III04-081020i5.wav,0.065097119,0.195365226,T1,10.925101,-65.257572,TOR,isl
TOR02,Tor07III04-081085i5.wav,0.065425656,0.183150481,T1,10.925101,-65.257572,TOR,isl
TOR03,Tor07III04-250725i7.wav,0.104252538,0.238661307,T1,10.925101,-65.257572,TOR,isl
